2023.02.01 00:30:00;AUD;1;Commodity Prices y/y;15.6%;;10.6%;;14.1%;
2023.02.01 02:00:00;GBP;1;Nationwide HPI m/m;-0.1%;-0.5%;-0.6%;;-0.3%;
2023.02.01 03:15:00;EUR;1;Spanish Manufacturing PMI;46.4;47.9;48.4;;;
2023.02.01 03:30:00;CHF;1;Manufacturing PMI;54.1;54.3;49.3;;;
2023.02.01 03:45:00;EUR;1;Italian Manufacturing PMI;48.5;49.6;50.4;;;
2023.02.01 03:50:00;EUR;1;French Final Manufacturing PMI;50.8;50.8;50.5;;;
2023.02.01 03:55:00;EUR;1;German Final Manufacturing PMI;47.0;47.0;47.3;;;
2023.02.01 04:00:00;EUR;1;Final Manufacturing PMI;48.8;48.8;48.8;;;
2023.02.01 04:30:00;GBP;1;Final Manufacturing PMI;46.7;46.7;47.0;;;
2023.02.01 05:00:00;EUR;2;Core CPI Flash Estimate y/y;5.2%;5.1%;5.2%;;;
2023.02.01 05:00:00;EUR;2;CPI Flash Estimate y/y;9.2%;9.0%;8.5%;;;
2023.02.01 05:00:00;EUR;1;Italian Prelim CPI m/m;0.3%;0.0%;0.2%;;;
2023.02.01 05:00:00;EUR;1;Unemployment Rate;6.5%;6.5%;6.6%;;6.6%;
2023.02.01 00:00:00;All;2;OPEC-JMMC Meetings (All Day);;;;;;
2023.02.01 05:34:00;EUR;1;German 10-y Bond Auction;2.25|1.4;;2.27|1.5;;;
2023.02.01 08:15:00;USD;3;ADP Non-Farm Employment Change;235K;176K;106K;;253K;
2023.02.01 09:30:00;CAD;1;Manufacturing PMI;49.2;;51.0;;;
2023.02.01 09:45:00;USD;1;Final Manufacturing PMI;46.8;46.8;46.9;;;
2023.02.01 10:00:00;USD;3;ISM Manufacturing PMI;48.4;48.0;47.4;;;
2023.02.01 10:00:00;USD;3;JOLTS Job Openings;10.46M;10.28M;11.01M;;10.44M;
2023.02.01 10:00:00;USD;1;Construction Spending m/m;0.2%;0.0%;-0.4%;;0.5%;
2023.02.01 10:00:00;USD;1;ISM Manufacturing Prices;39.4;40.6;44.5;;;
2023.02.01 00:00:00;USD;1;Wards Total Vehicle Sales (All Day);13.3M;15.2M;15.7M;;;
2023.02.01 10:30:00;USD;1;Crude Oil Inventories;0.5M;-1.0M;4.1M;;;
2023.02.01 14:00:00;USD;3;Federal Funds Rate;4.50%;4.75%;4.75%;;;
2023.02.01 14:00:00;USD;3;FOMC Statement;;;;;;
2023.02.01 14:30:00;USD;3;FOMC Press Conference;;;;;;
2023.02.01 16:45:00;NZD;1;Building Consents m/m;7.0%;;-7.2%;;6.7%;
2023.02.01 18:50:00;JPY;1;Monetary Base y/y;-6.1%;-3.2%;-3.8%;;;
2023.02.01 19:30:00;AUD;1;Building Approvals m/m;-9.0%;1.1%;18.5%;;-8.8%;
2023.02.01 19:30:00;AUD;1;NAB Quarterly Business Confidence;9;;-1;;;
2023.02.01 22:35:00;JPY;1;10-y Bond Auction;0.50|4.8;;0.49|4.6;;;
2023.02.02 02:00:00;EUR;1;German Trade Balance;10.8B;9.2B;10.0B;;10.9B;
2023.02.02 03:00:00;CHF;1;SECO Consumer Climate;-47;-38;-30;;;
2023.02.02 03:00:00;EUR;1;Spanish Unemployment Change;-43.7K;-15.2K;70.7K;;;
2023.02.02 04:59:00;EUR;1;French 10-y Bond Auction;2.77|1.9;;2.68|2.1;;;
2023.02.02 07:00:00;GBP;3;BOE Monetary Policy Report;;;;;;
2023.02.02 07:00:00;GBP;3;Monetary Policy Summary;;;;;;
2023.02.02 07:00:00;GBP;3;MPC Official Bank Rate Votes;7-0-2;7-0-2;7-0-2;;;
2023.02.02 07:00:00;GBP;3;Official Bank Rate;3.50%;4.00%;4.00%;;;
2023.02.02 07:30:00;GBP;3;BOE Gov Bailey Speaks;;;;;;
2023.02.02 07:30:00;USD;1;Challenger Job Cuts y/y;129.1%;;440.0%;;;
2023.02.02 08:15:00;EUR;3;Main Refinancing Rate;2.50%;3.00%;3.00%;;;
2023.02.02 08:15:00;EUR;3;Monetary Policy Statement;;;;;;
2023.02.02 08:30:00;CAD;1;Building Permits m/m;14.1%;-2.1%;-7.3%;;14.9%;
2023.02.02 08:30:00;USD;2;Unemployment Claims;186K;196K;183K;;;
2023.02.02 08:30:00;USD;1;Prelim Nonfarm Productivity q/q;0.3%;2.5%;3.0%;;0.8%;
2023.02.02 08:30:00;USD;1;Prelim Unit Labor Costs q/q;3.5%;1.6%;1.1%;;2.4%;
2023.02.02 08:45:00;EUR;3;ECB Press Conference;;;;;;
2023.02.02 10:00:00;USD;1;Factory Orders m/m;-1.8%;2.3%;1.8%;;-1.9%;
2023.02.02 10:30:00;USD;1;Natural Gas Storage;-91B;-146B;-151B;;;
2023.02.02 12:30:00;CHF;2;SNB Chairman Jordan Speaks;;;;;;
2023.02.02 20:45:00;CNY;1;Caixin Services PMI;48.0;51.1;52.9;;;
2023.02.03 02:45:00;EUR;1;French Industrial Production m/m;2.0%;0.2%;1.1%;;;
2023.02.03 03:15:00;EUR;1;Spanish Services PMI;51.6;52.5;52.7;;;
2023.02.03 03:30:00;CHF;2;Gov Board Member Maechler Speaks;;;;;;
2023.02.03 03:45:00;EUR;1;Italian Services PMI;49.9;50.9;51.2;;;
2023.02.03 03:50:00;EUR;1;French Final Services PMI;49.2;49.2;49.4;;;
2023.02.03 03:55:00;EUR;1;German Final Services PMI;50.4;50.4;50.7;;;
2023.02.03 04:00:00;EUR;1;Final Services PMI;50.7;50.7;50.8;;;
2023.02.03 04:30:00;GBP;1;Final Services PMI;48.0;48.0;48.7;;;
2023.02.03 05:00:00;EUR;1;PPI m/m;-0.9%;-0.6%;1.1%;;-1.0%;
2023.02.03 07:15:00;GBP;1;MPC Member Pill Speaks;;;;;;
2023.02.03 08:30:00;USD;3;Average Hourly Earnings m/m;0.3%;0.3%;0.3%;;0.4%;
2023.02.03 08:30:00;USD;3;Non-Farm Employment Change;223K;193K;517K;;260K;
2023.02.03 08:30:00;USD;3;Unemployment Rate;3.5%;3.6%;3.4%;;;
2023.02.03 09:45:00;USD;1;Final Services PMI;46.6;46.6;46.8;;;
2023.02.03 10:00:00;USD;3;ISM Services PMI;49.6;50.5;55.2;;;
2023.02.05 00:00:00;NZD;0;Bank Holiday (All Day);;;;;;
2023.02.05 19:03:00;AUD;1;MI Inflation Gauge m/m;0.2%;;0.9%;;;
2023.02.06 02:00:00;EUR;1;German Factory Orders m/m;-5.3%;2.1%;3.2%;;-4.4%;
2023.02.06 03:40:00;GBP;1;MPC Member Mann Speaks;;;;;;
2023.02.06 04:30:00;EUR;1;Sentix Investor Confidence;-17.5;-12.9;-8.0;;;
2023.02.06 04:30:00;GBP;1;Construction PMI;48.8;48.5;48.4;;;
2023.02.06 05:00:00;EUR;1;Retail Sales m/m;0.8%;-2.4%;-2.7%;;1.2%;
2023.02.06 10:00:00;CAD;2;Ivey PMI;33.4;42.3;60.1;;;
2023.02.06 12:00:00;GBP;1;MPC Member Pill Speaks;;;;;;
2023.02.06 14:00:00;USD;1;Loan Officer Survey;;;;;;
2023.02.06 18:30:00;JPY;1;Average Cash Earnings y/y;0.5%;2.5%;4.8%;;1.9%;
2023.02.06 18:30:00;JPY;1;Household Spending y/y;-1.2%;-0.3%;-1.3%;;;
2023.02.06 19:00:00;NZD;1;ANZ Commodity Prices m/m;-0.1%;;-1.0%;;-0.2%;
2023.02.06 19:01:00;GBP;1;BRC Retail Sales Monitor y/y;6.5%;3.9%;3.9%;;;
2023.02.06 19:30:00;AUD;1;Goods Trade Balance;13.20B;12.50B;12.24B;;13.48B;
2023.02.06 22:30:00;AUD;3;Cash Rate;3.10%;3.35%;3.35%;;;
2023.02.06 22:30:00;AUD;3;RBA Rate Statement;;;;;;
2023.02.06 22:35:00;JPY;1;30-y Bond Auction;1.65|3.1;;1.54|3.3;;;
2023.02.07 00:00:00;JPY;1;Leading Indicators;97.6%;97.0%;97.2%;;97.4%;
2023.02.07 01:45:00;CHF;1;Unemployment Rate;1.9%;1.9%;1.9%;;;
2023.02.07 02:00:00;EUR;1;German Industrial Production m/m;0.2%;-0.7%;-3.1%;;0.4%;
2023.02.07 02:00:00;GBP;1;Halifax HPI m/m;-1.5%;-0.8%;0.0%;;-1.3%;
2023.02.07 02:45:00;EUR;1;French Gov Budget Balance;-159.3B;;-151.5B;;;
2023.02.07 02:45:00;EUR;1;French Trade Balance;-13.8B;-12.1B;-14.9B;;-13.6B;
2023.02.07 03:00:00;CHF;1;Foreign Currency Reserves;784B;;784B;;;
2023.02.07 04:00:00;GBP;1;MPC Member Ramsden Speaks;;;;;;
2023.02.07 08:30:00;CAD;1;Trade Balance;0.0B;-0.6B;-0.2B;;-0.2B;
2023.02.07 08:30:00;USD;1;Trade Balance;-61.5B;-68.5B;-67.4B;;-61.0B;
2023.02.07 10:00:00;USD;1;RCM/TIPP Economic Optimism;42.3;44.3;45.1;;;
2023.02.07 10:07:00;NZD;1;GDT Price Index;-0.1%;;3.2%;;;
2023.02.07 10:30:00;GBP;1;MPC Member Cunliffe Speaks;;;;;;
2023.02.07 12:30:00;CAD;3;BOC Gov Macklem Speaks;;;;;;
2023.02.07 12:40:00;USD;3;Fed Chair Powell Speaks;;;;;;
2023.02.07 14:00:00;USD;1;FOMC Member Barr Speaks;;;;;;
2023.02.07 15:00:00;USD;1;Consumer Credit m/m;28.0B;25.0B;11.6B;;33.1B;
2023.02.07 18:50:00;JPY;1;Bank Lending y/y;2.7%;2.5%;3.1%;;;
2023.02.07 18:50:00;JPY;1;Current Account;1.92T;1.25T;1.18T;;;
2023.02.07 21:00:00;USD;1;President Biden Speaks;;;;;;
2023.02.08 00:00:00;JPY;1;Economy Watchers Sentiment;47.9;48.3;48.5;;;
2023.02.08 02:45:00;EUR;1;French Prelim Private Payrolls q/q;0.4%;0.3%;0.0%;;0.6%;
2023.02.08 04:00:00;EUR;1;Italian Retail Sales m/m;0.8%;-0.8%;-0.2%;;;
2023.02.08 09:15:00;USD;3;FOMC Member Williams Speaks;;;;;;
2023.02.08 10:00:00;USD;1;Final Wholesale Inventories m/m;0.1%;0.1%;0.1%;;;
2023.02.08 10:00:00;USD;1;FOMC Member Barr Speaks;;;;;;
2023.02.08 10:30:00;USD;1;Crude Oil Inventories;4.1M;2.0M;2.4M;;;
2023.02.08 13:01:00;USD;2;10-y Bond Auction;3.58|2.5;;3.61|2.7;;;
2023.02.08 13:30:00;CAD;1;BOC Summary of Deliberations;;;;;;
2023.02.08 13:45:00;USD;2;FOMC Member Waller Speaks;;;;;;
2023.02.08 18:50:00;JPY;1;M2 Money Stock y/y;2.9%;3.0%;2.7%;;;
2023.02.08 19:01:00;GBP;1;RICS House Price Balance;-42%;-45%;-47%;;;
2023.02.09 00:59:00;JPY;1;Prelim Machine Tool Orders y/y;1.0%;;-9.7%;;0.9%;
2023.02.09 00:00:00;EUR;1;German Prelim CPI m/m (All Day);-0.8%;0.9%;1.0%;;;
2023.02.09 04:45:00;GBP;3;Monetary Policy Report Hearings;;;;;;
2023.02.09 08:30:00;USD;2;Unemployment Claims;183K;191K;196K;;;
2023.02.09 10:30:00;USD;1;Natural Gas Storage;-151B;-200B;-217B;;;
2023.02.09 12:00:00;EUR;1;German Buba President Nagel Speaks;;;;;;
2023.02.09 13:01:00;USD;1;30-y Bond Auction;3.59|2.5;;3.69|2.2;;;
2023.02.09 16:30:00;NZD;1;BusinessNZ Manufacturing Index;47.2;;50.8;;47.8;
2023.02.09 18:50:00;JPY;1;PPI y/y;10.2%;9.7%;9.5%;;10.5%;
2023.02.09 19:30:00;AUD;2;RBA Monetary Policy Statement;;;;;;
2023.02.09 20:30:00;CNY;1;CPI y/y;1.8%;2.2%;2.1%;;;
2023.02.09 20:30:00;CNY;1;PPI y/y;-0.7%;-0.5%;-0.8%;;;
2023.02.10 02:00:00;GBP;3;GDP m/m;0.1%;-0.3%;-0.5%;;;
2023.02.10 02:00:00;GBP;2;Prelim GDP q/q;-0.2%;0.0%;0.0%;;-0.3%;
2023.02.10 02:00:00;GBP;1;Construction Output m/m;0.0%;-0.2%;0.0%;;-0.5%;
2023.02.10 02:00:00;GBP;1;Goods Trade Balance;-15.6B;-17.2B;-19.3B;;-14.7B;
2023.02.10 02:00:00;GBP;1;Index of Services 3m/3m;-0.1%;0.1%;0.0%;;;
2023.02.10 02:00:00;GBP;1;Industrial Production m/m;-0.2%;-0.2%;0.3%;;0.1%;
2023.02.10 02:00:00;GBP;1;Manufacturing Production m/m;-0.5%;-0.2%;0.0%;;-0.6%;
2023.02.10 02:00:00;GBP;1;Prelim Business Investment q/q;-0.5%;-0.3%;4.8%;;-2.5%;
2023.02.10 04:00:00;EUR;1;Italian Industrial Production m/m;-0.3%;0.2%;1.6%;;-0.1%;
2023.02.10 04:02:00;CNY;1;M2 Money Supply y/y;11.8%;11.6%;12.6%;;;
2023.02.10 04:02:00;CNY;1;New Loans;1400B;4200B;4900B;;;
2023.02.10 07:06:00;GBP;1;NIESR GDP Estimate;0.1%;;-0.1%;;0.0%;
2023.02.10 08:30:00;CAD;3;Employment Change;104.0K;15.0K;150.0K;;;
2023.02.10 08:30:00;CAD;3;Unemployment Rate;5.0%;5.1%;5.0%;;;
2023.02.10 09:00:00;GBP;1;MPC Member Pill Speaks;;;;;;
2023.02.10 10:00:00;USD;3;Prelim UoM Consumer Sentiment;64.6;65.0;66.4;;64.9;
2023.02.10 10:00:00;USD;2;Prelim UoM Inflation Expectations;4.0%;;4.2%;;3.9%;
2023.02.10 12:30:00;USD;2;FOMC Member Waller Speaks;;;;;;
2023.02.10 14:00:00;USD;1;Federal Budget Balance;-85.0B;-40.5B;-38.8B;;;
2023.02.10 16:00:00;USD;1;FOMC Member Harker Speaks;;;;;;
2023.02.12 16:30:00;NZD;1;BusinessNZ Services Index;52.1;;54.5;;52.0;
2023.02.13 02:30:00;CHF;3;CPI m/m;-0.2%;0.5%;0.6%;;;
2023.02.13 04:00:00;EUR;2;EU Economic Forecasts;;;;;;
2023.02.13 00:00:00;EUR;1;Eurogroup Meetings (All Day);;;;;;
2023.02.13 08:00:00;USD;1;FOMC Member Bowman Speaks;;;;;;
2023.02.13 16:45:00;NZD;1;FPI m/m;1.1%;;1.7%;;;
2023.02.13 18:24:00;AUD;1;Westpac Consumer Sentiment;5.0%;;-6.9%;;;
2023.02.13 18:50:00;JPY;1;Prelim GDP Price Index y/y;-0.5%;1.1%;1.1%;;-0.3%;
2023.02.13 18:50:00;JPY;1;Prelim GDP q/q;-0.3%;0.5%;0.2%;;-0.2%;
2023.02.13 19:30:00;AUD;1;NAB Business Confidence;-1;;6;;0;
2023.02.13 21:00:00;NZD;3;Inflation Expectations q/q;3.62%;;3.30%;;;
2023.02.13 23:30:00;JPY;1;Revised Industrial Production m/m;-0.1%;-0.1%;0.3%;;;
2023.02.14 02:00:00;EUR;1;German WPI m/m;-1.6%;1.2%;0.2%;;;
2023.02.14 02:00:00;GBP;3;Claimant Count Change;19.7K;17.9K;-12.9K;;-3.2K;
2023.02.14 02:00:00;GBP;2;Average Earnings Index 3m/y;6.4%;6.2%;5.9%;;6.5%;
2023.02.14 02:00:00;GBP;1;Unemployment Rate;3.7%;3.7%;3.7%;;;
2023.02.14 02:30:00;CHF;1;PPI m/m;-0.7%;0.2%;0.7%;;;
2023.02.14 05:00:00;EUR;1;Flash Employment Change q/q;0.2%;0.1%;0.4%;;0.3%;
2023.02.14 05:00:00;EUR;1;Flash GDP q/q;0.1%;0.1%;0.1%;;;
2023.02.14 05:02:00;GBP;1;10-y Bond Auction;3.70|2.8;;3.53|2.4;;;
2023.02.14 00:00:00;EUR;1;ECOFIN Meetings (All Day);;;;;;
2023.02.14 06:00:00;USD;1;NFIB Small Business Index;89.8;90.9;90.3;;;
2023.02.14 08:30:00;USD;3;Core CPI m/m;0.3%;0.4%;0.4%;;;
2023.02.14 08:30:00;USD;3;CPI m/m;-0.1%;0.5%;0.5%;;;
2023.02.14 08:30:00;USD;3;CPI y/y;6.5%;6.2%;6.4%;;;
2023.02.14 09:30:00;GBP;1;CB Leading Index m/m;-0.6%;;-0.8%;;-0.4%;
2023.02.14 11:00:00;USD;1;FOMC Member Logan Speaks;;;;;;
2023.02.14 13:00:00;USD;1;FOMC Member Harker Speaks;;;;;;
2023.02.14 14:05:00;USD;1;FOMC Member Williams Speaks;;;;;;
2023.02.14 19:15:00;AUD;3;RBA Gov Lowe Speaks;;;;;;
2023.02.14 23:30:00;JPY;1;Tertiary Industry Activity m/m;-0.2%;0.1%;-0.4%;;0.1%;
2023.02.15 02:00:00;GBP;3;CPI y/y;10.5%;10.3%;10.1%;;;
2023.02.15 02:00:00;GBP;1;Core CPI y/y;6.3%;6.2%;5.8%;;;
2023.02.15 02:00:00;GBP;1;PPI Input m/m;-1.1%;0.2%;-0.1%;;;
2023.02.15 02:00:00;GBP;1;PPI Output m/m;-0.8%;0.1%;0.5%;;;
2023.02.15 02:00:00;GBP;1;RPI y/y;13.4%;13.2%;13.4%;;;
2023.02.15 04:30:00;GBP;1;HPI y/y;10.3%;9.2%;9.8%;;10.6%;
2023.02.15 05:00:00;EUR;1;Industrial Production m/m;1.0%;-0.8%;-1.1%;;1.4%;
